modelo,vect,sampler,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
MultinomialNB(alpha=15),TfidfVectorizer(),RandomOverSampler(random_state=42),MaxAbsScaler(),0 days 05:22:25.741379,240,46.77%,47.93%,"{'0': {'precision': 0.3611111111111111, 'recall': 0.5416666666666666, 'f1-score': 0.43333333333333335, 'support': 240}, '1': {'precision': 0.4290718038528897, 'recall': 0.6125, 'f1-score': 0.5046343975283213, 'support': 400}, '2': {'precision': 0.5516431924882629, 'recall': 0.39166666666666666, 'f1-score': 0.4580896686159844, 'support': 600}, '3': {'precision': 0.6289752650176679, 'recall': 0.445, 'f1-score': 0.5212298682284041, 'support': 400}, 'accuracy': 0.48048780487804876, 'macro avg': {'precision': 0.4927003431174829, 'recall': 0.49770833333333336, 'f1-score': 0.47932181692651077, 'support': 1640}, 'weighted avg': {'precision': 0.5127264693340532, 'recall': 0.48048780487804876, 'f1-score': 0.48121921187334193, 'support': 1640}}",0 days 00:01:54.047482,34.85%,"{'vect__ngram_range': (1, 3), 'vect__analyzer': 'word', 'selection__percentile': 100, 'estimator__fit_prior': True, 'estimator__alpha': 15}"
