modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=10, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:00:14.307966,1,15.61%,16.28%,"{'0': {'precision': 0.16666666666666666, 'recall': 0.008333333333333333, 'f1-score': 0.015873015873015872, 'support': 240}, '1': {'precision': 0.2916666666666667, 'recall': 0.035, 'f1-score': 0.06250000000000001, 'support': 400}, '2': {'precision': 0.3649258542875564, 'recall': 0.9433333333333334, 'f1-score': 0.5262668526266853, 'support': 600}, '3': {'precision': 0.3448275862068966, 'recall': 0.025, 'f1-score': 0.046620046620046623, 'support': 400}, 'accuracy': 0.36097560975609755, 'macro avg': {'precision': 0.2920216934569466, 'recall': 0.2529166666666667, 'f1-score': 0.16281497877993695, 'support': 1640}, 'weighted avg': {'precision': 0.3131422034889995, 'recall': 0.36097560975609755, 'f1-score': 0.2214741792887522, 'support': 1640}}",0 days 00:00:04.279998,30.2%,"{'vect__ngram_range': (1, 2), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 10}"
