modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
MultinomialNB(alpha=0.05),TfidfVectorizer(),MaxAbsScaler(),0 days 00:39:04.335997,100,45.92%,47.12%,"{'0': {'precision': 0.3684210526315789, 'recall': 0.35, 'f1-score': 0.358974358974359, 'support': 240}, '1': {'precision': 0.45278969957081544, 'recall': 0.5275, 'f1-score': 0.48729792147806, 'support': 400}, '2': {'precision': 0.5129533678756477, 'recall': 0.495, 'f1-score': 0.5038167938931297, 'support': 600}, '3': {'precision': 0.55858310626703, 'recall': 0.5125, 'f1-score': 0.5345501955671447, 'support': 400}, 'accuracy': 0.48597560975609755, 'macro avg': {'precision': 0.473186806586268, 'recall': 0.47125, 'f1-score': 0.47115981747817337, 'support': 1640}, 'weighted avg': {'precision': 0.48825743639762553, 'recall': 0.48597560975609755, 'f1-score': 0.48608729835841813, 'support': 1640}}",0 days 00:00:32.860417,38.15%,"{'vect__ngram_range': (1, 3), 'selection__percentile': 100, 'estimator__fit_prior': True, 'estimator__alpha': 0.05}"
