modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=0.3, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 02:48:18.959298,1000,46.18%,47.3%,"{'0': {'precision': 0.43790849673202614, 'recall': 0.2791666666666667, 'f1-score': 0.34096692111959287, 'support': 240}, '1': {'precision': 0.45, 'recall': 0.54, 'f1-score': 0.49090909090909096, 'support': 400}, '2': {'precision': 0.49846153846153846, 'recall': 0.54, 'f1-score': 0.5184, 'support': 600}, '3': {'precision': 0.5742296918767507, 'recall': 0.5125, 'f1-score': 0.5416116248348745, 'support': 400}, 'accuracy': 0.4951219512195122, 'macro avg': {'precision': 0.4901499317675788, 'recall': 0.4679166666666667, 'f1-score': 0.4729719092158896, 'support': 1640}, 'weighted avg': {'precision': 0.4962602677093352, 'recall': 0.4951219512195122, 'f1-score': 0.4913904557111514, 'support': 1640}}",0 days 00:00:32.353999,39.33%,"{'vect__ngram_range': (1, 3), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 0.3}"
