modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=0.1, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:10:44.560373,30,45.84%,47.65%,"{'0': {'precision': 0.3794642857142857, 'recall': 0.3541666666666667, 'f1-score': 0.3663793103448276, 'support': 240}, '1': {'precision': 0.453416149068323, 'recall': 0.5475, 'f1-score': 0.49603624009060027, 'support': 400}, '2': {'precision': 0.5232974910394266, 'recall': 0.4866666666666667, 'f1-score': 0.5043177892918826, 'support': 600}, '3': {'precision': 0.5573333333333333, 'recall': 0.5225, 'f1-score': 0.5393548387096775, 'support': 400}, 'accuracy': 0.49085365853658536, 'macro avg': {'precision': 0.4783778147888421, 'recall': 0.4777083333333333, 'f1-score': 0.47652204460924696, 'support': 1640}, 'weighted avg': {'precision': 0.49350592448521163, 'recall': 0.49085365853658536, 'f1-score': 0.4906574021817069, 'support': 1640}}",0 days 00:00:55.125513,38.2%,"{'vect__ngram_range': (1, 4), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 0.1}"
