modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=10, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:00:04.948930,1,27.03%,28.41%,"{'0': {'precision': 0.14516129032258066, 'recall': 0.0375, 'f1-score': 0.05960264900662251, 'support': 240}, '1': {'precision': 0.3633633633633634, 'recall': 0.3025, 'f1-score': 0.330150068212824, 'support': 400}, '2': {'precision': 0.38601532567049807, 'recall': 0.6716666666666666, 'f1-score': 0.4902676399026763, 'support': 600}, '3': {'precision': 0.38308457711442784, 'recall': 0.1925, 'f1-score': 0.2562396006655574, 'support': 400}, 'accuracy': 0.3719512195121951, 'macro avg': {'precision': 0.3194061391177175, 'recall': 0.30104166666666665, 'f1-score': 0.28406498944692005, 'support': 1640}, 'weighted avg': {'precision': 0.3445287080919724, 'recall': 0.3719512195121951, 'f1-score': 0.3311104190576511, 'support': 1640}}",0 days 00:00:08.940899,32.87%,"{'vect__ngram_range': (1, 2), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 10}"
