modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=0.3, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:55:19.442265,1000,35.36%,38.26%,"{'0': {'precision': 0.25170068027210885, 'recall': 0.30833333333333335, 'f1-score': 0.2771535580524344, 'support': 240}, '1': {'precision': 0.4009111617312073, 'recall': 0.44, 'f1-score': 0.4195470798569726, 'support': 400}, '2': {'precision': 0.46488294314381273, 'recall': 0.4633333333333333, 'f1-score': 0.4641068447412354, 'support': 600}, '3': {'precision': 0.42394822006472493, 'recall': 0.3275, 'f1-score': 0.3695345557122708, 'support': 400}, 'accuracy': 0.40182926829268295, 'macro avg': {'precision': 0.38536075130296343, 'recall': 0.38479166666666664, 'f1-score': 0.38258550959072823, 'support': 1640}, 'weighted avg': {'precision': 0.4080985865060772, 'recall': 0.40182926829268295, 'f1-score': 0.40281317988111154, 'support': 1640}}",0 days 00:00:12.434010,30.05%,"{'vect__ngram_range': (3, 4), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 0.3}"
