modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=0.1, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:03:26.350071,30,34.69%,36.87%,"{'0': {'precision': 0.225, 'recall': 0.3, 'f1-score': 0.2571428571428572, 'support': 240}, '1': {'precision': 0.39953271028037385, 'recall': 0.4275, 'f1-score': 0.4130434782608696, 'support': 400}, '2': {'precision': 0.46003552397868563, 'recall': 0.43166666666666664, 'f1-score': 0.44539982803095446, 'support': 600}, '3': {'precision': 0.3981762917933131, 'recall': 0.3275, 'f1-score': 0.3593964334705076, 'support': 400}, 'accuracy': 0.38597560975609757, 'macro avg': {'precision': 0.37068613151309315, 'recall': 0.3716666666666667, 'f1-score': 0.3687456492262972, 'support': 1640}, 'weighted avg': {'precision': 0.39579568001017446, 'recall': 0.38597560975609757, 'f1-score': 0.38898179708866415, 'support': 1640}}",0 days 00:00:18.186006,29.98%,"{'vect__ngram_range': (1, 4), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 0.1}"
