modelo,vect,scaling,duracao_random_search,qnt_iteracoes,f1_randsearch,f1_pred,class_report,duracao_aval_iv,acc_aval_iv,melhores_parametros
"MultinomialNB(alpha=0.3, fit_prior=False)",TfidfVectorizer(),MaxAbsScaler(),0 days 00:12:04.071636,100,35.1%,37.96%,"{'0': {'precision': 0.25, 'recall': 0.30416666666666664, 'f1-score': 0.27443609022556387, 'support': 240}, '1': {'precision': 0.3972286374133949, 'recall': 0.43, 'f1-score': 0.4129651860744298, 'support': 400}, '2': {'precision': 0.4601328903654485, 'recall': 0.46166666666666667, 'f1-score': 0.4608985024958403, 'support': 600}, '3': {'precision': 0.4217252396166134, 'recall': 0.33, 'f1-score': 0.3702664796633941, 'support': 400}, 'accuracy': 0.39878048780487807, 'macro avg': {'precision': 0.38227169184886417, 'recall': 0.38145833333333334, 'f1-score': 0.379641564614807, 'support': 1640}, 'weighted avg': {'precision': 0.404671515262971, 'recall': 0.39878048780487807, 'f1-score': 0.3998148960041275, 'support': 1640}}",0 days 00:00:19.040419,30.28%,"{'vect__ngram_range': (1, 4), 'selection__percentile': 100, 'estimator__fit_prior': False, 'estimator__alpha': 0.3}"
